condition_attr,condition_val,treatment_attr,treatment_val,coverage_pct,cate_value
YearsCoding,3-5 years,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",19.729985788725724,3748.021769560836
YearsCoding,3-5 years,FormalEducation,Some college/university study without earning a degree,19.729985788725724,-1530.7063439658077
YearsCoding,3-5 years,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",19.729985788725724,-17960.199680159243
YearsCoding,3-5 years,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",19.729985788725724,360.5317721492311
YearsCoding,3-5 years,FormalEducation,Associate degree,19.729985788725724,16328.41691279746
YearsCoding,3-5 years,FormalEducation,"Professional degree (JD, MD, etc.)",19.729985788725724,-3751.5850624304694
YearsCoding,3-5 years,FormalEducation,Primary/elementary school,19.729985788725724,-6534.096464445232
YearsCoding,3-5 years,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",19.729985788725724,-5820.3898832235445
YearsCoding,3-5 years,FormalEducation,I never completed any formal education,19.729985788725724,101056.30503492698
YearsCoding,3-5 years,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",19.729985788725724,-3558.279687248065
YearsCoding,3-5 years,UndergradMajor,"Computer science, computer engineering, or software engineering",19.729985788725724,1883.9929159045914
YearsCoding,3-5 years,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",19.729985788725724,38024.018695881285
YearsCoding,3-5 years,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",19.729985788725724,-18468.270028798994
YearsCoding,3-5 years,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",19.729985788725724,-4245.83646863962
YearsCoding,3-5 years,UndergradMajor,"Information systems, information technology, or system administration",19.729985788725724,2929.114206405251
YearsCoding,3-5 years,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",19.729985788725724,10415.30663361171
YearsCoding,3-5 years,UndergradMajor,Web development or web design,19.729985788725724,-15771.347858924102
YearsCoding,3-5 years,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",19.729985788725724,-1348.524893709935
YearsCoding,3-5 years,UndergradMajor,Mathematics or statistics,19.729985788725724,-6194.638163432542
YearsCoding,3-5 years,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",19.729985788725724,-32620.040856690484
YearsCoding,3-5 years,UndergradMajor,I never declared a major,19.729985788725724,49628.241634343125
YearsCoding,3-5 years,Hobby,Yes,19.729985788725724,-384575.51962865604
YearsCoding,3-5 years,Hobby,No,19.729985788725724,100450.74537291014
YearsCoding,12-14 years,Exercise,Daily or almost every day,10.61634822885415,12694.067533701662
YearsCoding,12-14 years,Exercise,1 - 2 times per week,10.61634822885415,-28935.438486287305
YearsCoding,12-14 years,Exercise,I don't typically exercise,10.61634822885415,-25386.205791464
YearsCoding,12-14 years,Exercise,3 - 4 times per week,10.61634822885415,13111.05143252498
YearsCoding,12-14 years,HoursComputer,5 - 8 hours,10.61634822885415,-2212.0807205643296
YearsCoding,12-14 years,HoursComputer,9 - 12 hours,10.61634822885415,1141.9451483785006
YearsCoding,12-14 years,HoursComputer,Over 12 hours,10.61634822885415,-2010.5400843337393
YearsCoding,12-14 years,HoursComputer,1 - 4 hours,10.61634822885415,965.8957729525719
YearsCoding,12-14 years,HoursComputer,Less than 1 hour,10.61634822885415,-32788.88805897381
YearsCoding,12-14 years,DevType,Database administrator,10.61634822885415,39991.02456261807
YearsCoding,12-14 years,DevType,Back-end developer,10.61634822885415,-28983.538355505836
YearsCoding,12-14 years,DevType,Mobile developer,10.61634822885415,-109.18526294227013
YearsCoding,12-14 years,DevType,Front-end developer,10.61634822885415,25076.63977627629
YearsCoding,12-14 years,DevType,Full-stack developer,10.61634822885415,13801.227853424058
YearsCoding,12-14 years,DevType,Designer,10.61634822885415,62138.55908232549
YearsCoding,12-14 years,DevType,Embedded applications or devices developer,10.61634822885415,-8225.073472210974
YearsCoding,12-14 years,DevType,Engineering manager,10.61634822885415,15733.281289511251
YearsCoding,12-14 years,DevType,Data scientist or machine learning specialist,10.61634822885415,766.0987559186669
YearsCoding,12-14 years,DevType,Desktop or enterprise applications developer,10.61634822885415,-7141.992775363005
YearsCoding,12-14 years,DevType,"C-suite executive (CEO, CTO, etc.)",10.61634822885415,22032.59599172492
YearsCoding,12-14 years,DevType,QA or test developer,10.61634822885415,-65150.093760639924
YearsCoding,12-14 years,DevType,System administrator,10.61634822885415,-75933.6677925089
YearsCoding,12-14 years,DevType,Data or business analyst,10.61634822885415,13361.268329157028
YearsCoding,12-14 years,DevType,DevOps specialist,10.61634822885415,7932.786642747658
YearsCoding,12-14 years,DevType,Educator or academic researcher,10.61634822885415,-65700.93600744814
YearsCoding,12-14 years,DevType,Student,10.61634822885415,-138734.4427596223
YearsCoding,12-14 years,DevType,Game or graphics developer,10.61634822885415,-9697.264829335698
YearsCoding,12-14 years,DevType,Product manager,10.61634822885415,0.0
YearsCoding,12-14 years,DevType,Marketing or sales professional,10.61634822885415,0.0
YearsCoding,12-14 years,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",10.61634822885415,-4587.462078250503
YearsCoding,12-14 years,FormalEducation,Some college/university study without earning a degree,10.61634822885415,-9824.861478615465
YearsCoding,12-14 years,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",10.61634822885415,-6578.601141310501
YearsCoding,12-14 years,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",10.61634822885415,9183.000898924627
YearsCoding,12-14 years,FormalEducation,Associate degree,10.61634822885415,19670.956329912588
YearsCoding,12-14 years,FormalEducation,"Professional degree (JD, MD, etc.)",10.61634822885415,-17173.919655758007
YearsCoding,12-14 years,FormalEducation,Primary/elementary school,10.61634822885415,26670.223685906374
YearsCoding,12-14 years,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",10.61634822885415,22322.62941806359
YearsCoding,12-14 years,FormalEducation,I never completed any formal education,10.61634822885415,-18770.671039307756
YearsCoding,12-14 years,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",10.61634822885415,9132.270507002653
YearsCoding,12-14 years,UndergradMajor,"Computer science, computer engineering, or software engineering",10.61634822885415,4102.703172507415
YearsCoding,12-14 years,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",10.61634822885415,4993.804991341057
YearsCoding,12-14 years,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",10.61634822885415,13646.06769168799
YearsCoding,12-14 years,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",10.61634822885415,-11947.896626916881
YearsCoding,12-14 years,UndergradMajor,"Information systems, information technology, or system administration",10.61634822885415,-10574.441727120735
YearsCoding,12-14 years,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",10.61634822885415,32035.48266418973
YearsCoding,12-14 years,UndergradMajor,Web development or web design,10.61634822885415,18198.33691386193
YearsCoding,12-14 years,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",10.61634822885415,-20778.11110200637
YearsCoding,12-14 years,UndergradMajor,Mathematics or statistics,10.61634822885415,7744.103329982176
YearsCoding,12-14 years,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",10.61634822885415,3087.8725424198965
YearsCoding,12-14 years,UndergradMajor,I never declared a major,10.61634822885415,-48209.138857521466
YearsCoding,12-14 years,Hobby,Yes,10.61634822885415,208738.6245146966
YearsCoding,12-14 years,Hobby,No,10.61634822885415,9.437334290206494e+19
YearsCoding,24-26 years,Exercise,Daily or almost every day,2.5764513921785355,31723.34126198442
YearsCoding,24-26 years,Exercise,1 - 2 times per week,2.5764513921785355,-9679.603379335951
YearsCoding,24-26 years,Exercise,I don't typically exercise,2.5764513921785355,24243.738706443502
YearsCoding,24-26 years,Exercise,3 - 4 times per week,2.5764513921785355,-14424.565327999111
YearsCoding,24-26 years,HoursComputer,5 - 8 hours,2.5764513921785355,27164.59527681983
YearsCoding,24-26 years,HoursComputer,9 - 12 hours,2.5764513921785355,-38228.74538179777
YearsCoding,24-26 years,HoursComputer,Over 12 hours,2.5764513921785355,-54691.17339327949
YearsCoding,24-26 years,HoursComputer,1 - 4 hours,2.5764513921785355,-29707.679662768947
YearsCoding,24-26 years,HoursComputer,Less than 1 hour,2.5764513921785355,0.0
YearsCoding,24-26 years,DevType,Database administrator,2.5764513921785355,109146.80300245975
YearsCoding,24-26 years,DevType,Back-end developer,2.5764513921785355,20039.460526119048
YearsCoding,24-26 years,DevType,Mobile developer,2.5764513921785355,-42426.26899730266
YearsCoding,24-26 years,DevType,Front-end developer,2.5764513921785355,-34858.99823545848
YearsCoding,24-26 years,DevType,Full-stack developer,2.5764513921785355,-48596.826895631355
YearsCoding,24-26 years,DevType,Designer,2.5764513921785355,-60100.96490167299
YearsCoding,24-26 years,DevType,Embedded applications or devices developer,2.5764513921785355,-4125.303092433839
YearsCoding,24-26 years,DevType,Engineering manager,2.5764513921785355,88496.73482235211
YearsCoding,24-26 years,DevType,Data scientist or machine learning specialist,2.5764513921785355,-42979.375328853035
YearsCoding,24-26 years,DevType,Desktop or enterprise applications developer,2.5764513921785355,5487.803757583154
YearsCoding,24-26 years,DevType,"C-suite executive (CEO, CTO, etc.)",2.5764513921785355,-11035.81186560317
YearsCoding,24-26 years,DevType,QA or test developer,2.5764513921785355,-117874.6451276083
YearsCoding,24-26 years,DevType,System administrator,2.5764513921785355,-18346.725186880354
YearsCoding,24-26 years,DevType,Data or business analyst,2.5764513921785355,15453.401753710074
YearsCoding,24-26 years,DevType,DevOps specialist,2.5764513921785355,4263.1951847041055
YearsCoding,24-26 years,DevType,Educator or academic researcher,2.5764513921785355,-64357.875648221125
YearsCoding,24-26 years,DevType,Student,2.5764513921785355,-145148.3373009038
YearsCoding,24-26 years,DevType,Game or graphics developer,2.5764513921785355,-54788.18444426904
YearsCoding,24-26 years,DevType,Product manager,2.5764513921785355,0.0
YearsCoding,24-26 years,DevType,Marketing or sales professional,2.5764513921785355,0.0
YearsCoding,24-26 years,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",2.5764513921785355,-9076.364683611444
YearsCoding,24-26 years,FormalEducation,Some college/university study without earning a degree,2.5764513921785355,-16000.603227738506
YearsCoding,24-26 years,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2.5764513921785355,-7866.5879071909585
YearsCoding,24-26 years,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",2.5764513921785355,17883.993543056265
YearsCoding,24-26 years,FormalEducation,Associate degree,2.5764513921785355,127395.27532655894
YearsCoding,24-26 years,FormalEducation,"Professional degree (JD, MD, etc.)",2.5764513921785355,-33484.521698735436
YearsCoding,24-26 years,FormalEducation,Primary/elementary school,2.5764513921785355,-83465.60155736661
YearsCoding,24-26 years,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",2.5764513921785355,-2783.1172875217826
YearsCoding,24-26 years,FormalEducation,I never completed any formal education,2.5764513921785355,-82612.76680170161
YearsCoding,24-26 years,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",2.5764513921785355,-1276.3364780733139
YearsCoding,24-26 years,UndergradMajor,"Computer science, computer engineering, or software engineering",2.5764513921785355,1397.427088953938
YearsCoding,24-26 years,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",2.5764513921785355,68333.9646075023
YearsCoding,24-26 years,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",2.5764513921785355,1515.2943288471374
YearsCoding,24-26 years,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",2.5764513921785355,-24508.77359248091
YearsCoding,24-26 years,UndergradMajor,"Information systems, information technology, or system administration",2.5764513921785355,19816.87229516181
YearsCoding,24-26 years,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",2.5764513921785355,-39154.55403689974
YearsCoding,24-26 years,UndergradMajor,Web development or web design,2.5764513921785355,-59268.25943846605
YearsCoding,24-26 years,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",2.5764513921785355,49190.022720131456
YearsCoding,24-26 years,UndergradMajor,Mathematics or statistics,2.5764513921785355,-18516.85816282355
YearsCoding,24-26 years,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",2.5764513921785355,0.0
YearsCoding,24-26 years,UndergradMajor,I never declared a major,2.5764513921785355,-3941.213550286555
YearsCoding,24-26 years,Hobby,Yes,2.5764513921785355,-90068.14593509184
YearsCoding,24-26 years,Hobby,No,2.5764513921785355,-3.1570556867831316e+19
YearsCoding,21-23 years,Exercise,Daily or almost every day,3.6712458550450022,2236.969542456323
YearsCoding,21-23 years,Exercise,1 - 2 times per week,3.6712458550450022,8365.177506151716
YearsCoding,21-23 years,Exercise,I don't typically exercise,3.6712458550450022,-13965.017029885345
YearsCoding,21-23 years,Exercise,3 - 4 times per week,3.6712458550450022,-13133.432512999329
YearsCoding,21-23 years,HoursComputer,5 - 8 hours,3.6712458550450022,-4094.1874411985937
YearsCoding,21-23 years,HoursComputer,9 - 12 hours,3.6712458550450022,18105.020464303117
YearsCoding,21-23 years,HoursComputer,Over 12 hours,3.6712458550450022,-15379.506774895493
YearsCoding,21-23 years,HoursComputer,1 - 4 hours,3.6712458550450022,271092.8080095926
YearsCoding,21-23 years,HoursComputer,Less than 1 hour,3.6712458550450022,-21332.406308534584
YearsCoding,21-23 years,DevType,Database administrator,3.6712458550450022,32776.66081207198
YearsCoding,21-23 years,DevType,Back-end developer,3.6712458550450022,-7968.922131415762
